,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
29443,56,4,271795,1,7,0,3,1,4,1,0.0,0.0,49,39, <=50K
29444,28,4,31801,11,9,4,6,2,4,1,0.0,0.0,60,39, <=50K
29445,23,4,196508,15,10,4,6,3,2,0,0.0,0.0,40,39, <=50K
29446,55,4,189933,15,10,2,14,0,4,1,0.0,0.0,84,39, <=50K
29448,33,4,361497,11,9,4,14,1,4,1,0.0,0.0,70,39, <=50K
29449,22,4,150175,15,10,4,1,3,4,0,0.0,0.0,20,39, <=50K
29450,43,2,155106,8,11,2,4,0,4,1,0.0,0.0,40,39, <=50K
29451,32,6,62272,11,9,0,4,4,4,0,0.0,0.0,40,39, <=50K
29452,38,4,189916,15,10,2,12,5,4,0,0.0,0.0,40,39, <=50K
29453,18,4,324011,6,5,4,5,3,4,1,0.0,0.0,20,39, <=50K
29454,35,4,105803,15,10,2,3,0,4,1,0.0,0.0,50,39, >50K
29456,29,4,107998,11,9,0,7,3,4,0,0.0,0.0,40,39, <=50K
29457,19,4,340567,3,2,4,6,1,4,1,0.0,0.0,55,26, <=50K
29458,39,4,167777,1,7,2,3,0,4,1,0.0,0.0,35,39, <=50K
29459,29,4,228860,15,10,2,4,0,4,1,0.0,0.4331955922865014,50,39, >50K
29460,45,5,40666,14,15,2,10,0,4,1,0.0,0.0,55,39, >50K
29461,44,4,277488,15,10,2,7,0,4,1,0.03103031030310303,0.0,40,39, >50K
29462,42,2,195897,5,4,2,3,0,4,1,0.0,0.0,40,39, <=50K
29463,34,4,242984,9,13,4,12,1,4,1,0.0,0.0,40,39, <=50K
29464,52,2,236497,9,13,2,13,0,4,1,0.0,0.0,40,39, <=50K
29466,64,4,59829,11,9,2,5,0,4,1,0.0,0.0,25,10, <=50K
29467,30,4,24292,9,13,2,12,0,4,1,0.0,0.0,45,39, >50K
29468,43,2,180407,9,13,0,4,4,4,1,0.0,0.0,42,11, <=50K
29469,49,6,121238,15,10,4,3,4,4,1,0.0,0.0,40,39, <=50K
29470,35,4,281982,15,10,2,10,0,4,1,0.0,0.0,40,39, >50K
29471,37,6,348739,14,15,2,10,0,4,1,0.0,0.0,50,39, >50K
29472,49,4,194189,5,4,2,6,0,4,1,0.0,0.0,40,39, <=50K
29473,19,4,329130,1,7,5,8,3,4,0,0.0,0.0,40,39, <=50K
29474,22,4,205939,9,13,4,4,3,4,1,0.022020220202202023,0.0,4,39, <=50K
29475,31,4,62165,11,9,4,8,3,2,1,0.0,0.0,40,39, <=50K
29476,26,4,224361,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
29477,44,4,34722,15,10,2,12,0,4,1,0.0,0.0,55,39, <=50K
29478,38,4,175972,15,10,2,8,5,4,0,0.0,0.0,40,39, <=50K
29479,33,6,359428,11,9,2,12,0,4,1,0.0,0.0,60,39, <=50K
29481,18,4,268952,2,8,4,8,3,4,1,0.0,0.0,20,39, <=50K
29482,32,4,257978,8,11,6,13,4,2,0,0.0,0.0,40,39, <=50K
29483,27,4,118799,11,9,0,1,1,4,0,0.0,0.0,40,39, <=50K
29484,28,7,78356,12,14,2,4,0,2,1,0.0,0.0,40,23, <=50K
29485,30,6,609789,8,11,4,3,1,4,1,0.0,0.0,40,39, <=50K
29486,33,4,123157,11,9,4,8,1,2,1,0.0,0.0,38,39, <=50K
29487,74,4,84197,12,14,0,12,1,4,0,0.0,0.0,10,39, <=50K
29488,36,4,162312,11,9,4,3,1,1,1,0.0,0.0,70,35, <=50K
29489,36,4,138441,7,12,2,13,0,4,1,0.0,0.0,55,39, <=50K
29490,29,4,239753,11,9,2,1,5,4,0,0.0,0.4722222222222222,20,39, <=50K
29491,39,4,262158,9,13,0,4,4,4,0,0.0,0.0,45,39, <=50K
29492,25,5,133373,9,13,4,12,1,4,1,0.0,0.0,80,39, <=50K
29493,21,4,57916,11,9,5,5,3,4,1,0.0,0.0,40,39, <=50K
29494,39,7,142897,8,11,4,4,4,4,0,0.0,0.0,50,39, <=50K
29495,38,4,161016,15,10,0,10,1,4,0,0.0,0.0,32,39, <=50K
29496,20,4,227491,11,9,4,12,1,1,0,0.0,0.0,25,39, <=50K
29497,51,4,306790,11,9,0,3,1,4,1,0.0,0.0,40,39, <=50K
29498,21,4,33831,11,9,4,1,4,4,0,0.0,0.0,40,39, <=50K
29499,36,4,188972,15,10,4,10,1,4,0,0.0,0.0,40,39, <=50K
29500,50,4,313546,11,9,5,8,4,2,0,0.0,0.0,40,39, <=50K
29501,38,4,220585,11,9,2,4,0,4,1,0.0,0.0,55,39, >50K
29502,25,2,476599,9,13,4,10,1,4,0,0.0,0.0,40,39, <=50K
29503,23,4,163665,15,10,4,12,3,4,0,0.0,0.0,15,39, <=50K
29504,36,4,306646,9,13,2,4,0,4,1,0.0,0.0,55,39, >50K
29505,41,4,206470,9,13,2,10,0,4,1,0.0,0.0,40,11, <=50K
29506,34,4,169583,12,14,4,4,1,4,0,0.0,0.0,50,39, <=50K
29507,19,7,127085,15,10,4,8,3,4,1,0.0,0.0,10,39, <=50K
29508,18,4,152044,0,6,4,8,3,4,0,0.0,0.0,3,39, <=50K
29509,36,4,111387,0,6,0,12,3,4,1,0.0,0.0,40,39, <=50K
29510,46,4,102318,15,10,2,14,0,4,1,0.0,0.4331955922865014,40,39, >50K
29511,29,4,213692,15,10,4,3,3,4,1,0.0,0.0,45,39, <=50K
29512,23,4,163665,11,9,4,4,1,4,0,0.0,0.0,32,39, <=50K
29513,35,4,30529,11,9,2,6,0,4,1,0.0,0.0,40,39, <=50K
29514,35,4,290226,11,9,4,14,3,4,1,0.0,0.0,40,39, <=50K
29515,40,4,182136,11,9,2,14,0,4,1,0.0,0.0,40,39, <=50K
29516,22,4,73266,15,10,4,14,3,1,1,0.0,0.0,40,39, <=50K
29517,19,7,60412,15,10,4,1,3,4,0,0.0,0.0,15,39, <=50K
29518,70,4,187891,1,7,2,14,0,4,1,0.0,0.0,40,39, <=50K
29519,38,4,194304,15,10,0,14,1,2,1,0.0,0.0,55,39, <=50K
29520,35,4,160910,15,10,2,12,0,4,1,0.0,0.0,50,39, <=50K
29521,25,4,148300,15,10,4,8,3,4,0,0.0,0.0,35,39, <=50K
29522,39,4,165743,15,10,2,3,0,4,1,0.0,0.0,45,39, >50K
29524,43,4,184018,7,12,2,10,0,4,1,0.0,0.0,50,39, <=50K
29525,37,1,188069,15,10,2,1,0,4,1,0.0,0.0,40,30, >50K
29526,51,4,138852,11,9,2,8,0,4,1,0.07298072980729807,0.0,40,8, >50K
29528,20,4,164441,11,9,4,8,3,2,1,0.0,0.0,40,39, <=50K
29529,21,4,199419,15,10,4,1,1,4,0,0.0,0.0,40,39, <=50K
29530,47,4,181342,11,9,2,6,5,2,0,0.0,0.0,40,39, <=50K
29531,44,4,173382,7,12,0,13,4,4,0,0.0,0.0,40,39, <=50K
29532,17,4,184924,6,5,4,6,3,4,1,0.0,0.39462809917355374,15,39, <=50K
29533,25,4,215384,1,7,4,8,1,4,1,0.0,0.0,40,39, <=50K
29534,43,7,424094,10,16,4,10,1,4,0,0.0,0.0,40,39, <=50K
29535,46,1,212120,8,11,2,1,0,4,1,0.0,0.0,40,39, >50K
29536,42,4,185764,15,10,2,7,0,4,1,0.0,0.0,60,39, <=50K
29537,46,2,133969,12,14,0,10,1,0,1,0.0,0.0,40,39, <=50K
29538,22,4,32616,15,10,4,8,1,4,0,0.0,0.0,30,39, <=50K
29539,49,4,149210,11,9,2,14,0,2,1,0.0,0.0,40,39, <=50K
29540,21,4,161210,11,9,2,7,0,4,1,0.0,0.0,50,39, <=50K
29541,53,4,285621,12,14,2,1,5,4,0,0.0,0.0,40,39, >50K
29542,43,4,282069,15,10,0,3,4,4,1,0.0,0.0,42,39, <=50K
29543,22,4,97508,11,9,4,8,3,4,1,0.0,0.0,50,39, <=50K
29544,33,4,356823,9,13,4,10,1,4,0,0.1052010520105201,0.0,45,39, >50K
29545,28,4,171133,8,11,4,1,3,4,0,0.0,0.0,40,39, <=50K
29546,25,4,231638,15,10,4,13,4,4,0,0.0,0.0,24,39, <=50K
29547,40,4,191342,9,13,2,4,0,1,1,0.0,0.0,40,3, >50K
29548,50,4,226497,15,10,2,13,0,4,1,0.0,0.0,45,39, >50K
29549,48,6,373606,15,10,0,12,4,4,1,0.0,0.0,65,39, >50K
29550,30,4,39150,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
29551,33,4,288840,11,9,3,8,4,2,0,0.0,0.0,38,39, <=50K
29552,34,4,293703,15,10,2,3,0,1,1,0.0,0.0,40,30, <=50K
29553,42,4,79586,9,13,2,1,0,1,1,0.0,0.0,40,39, >50K
29554,48,6,82098,15,10,2,4,0,1,1,0.0,0.0,65,39, <=50K
29555,38,4,245372,9,13,2,10,0,4,1,0.07688076880768807,0.0,45,39, >50K
29556,29,4,78261,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
29557,33,4,355996,0,6,4,6,1,4,1,0.0,0.0,40,39, <=50K
29558,64,4,218490,9,13,0,4,1,4,1,0.27828278282782826,0.0,55,39, >50K
29559,44,4,110908,8,11,2,14,5,4,0,0.0,0.0,25,39, <=50K
29560,42,1,34218,9,13,2,4,0,4,1,0.07298072980729807,0.0,50,39, >50K
29561,49,4,248895,11,9,2,7,0,4,1,0.0,0.0,45,39, <=50K
29562,25,4,363707,11,9,2,6,0,4,1,0.0,0.0,40,39, <=50K
29563,33,4,272411,9,13,4,4,1,4,0,0.0,0.0,40,39, <=50K
29564,38,4,128033,15,10,2,12,0,4,1,0.0,0.0,60,39, <=50K
29565,20,4,177287,11,9,4,12,1,4,0,0.0,0.0,38,39, <=50K
29566,44,4,197344,11,9,4,6,1,4,1,0.0,0.0,50,39, <=50K
29567,45,4,285858,9,13,2,14,0,4,1,0.0,0.0,40,39, >50K
29568,27,5,193868,11,9,4,12,1,4,1,0.0,0.0,50,39, <=50K
29569,18,4,232082,11,9,4,7,3,4,1,0.0,0.0,40,39, <=50K
29570,38,4,27408,11,9,0,3,4,4,1,0.0,0.0,50,39, <=50K
29571,45,4,247043,1,7,2,3,0,4,1,0.0,0.0,42,39, <=50K
29572,27,2,162404,11,9,4,11,1,2,1,0.021740217402174022,0.0,40,39, <=50K
29573,64,4,236341,4,3,6,8,1,2,0,0.0,0.0,16,39, <=50K
29574,66,2,179285,11,9,2,4,0,4,1,0.03432034320343203,0.0,20,39, <=50K
29575,34,4,30433,9,13,4,12,1,4,0,0.0,0.0,35,39, <=50K
29576,45,6,102771,9,13,2,14,0,4,1,0.0,0.0,40,39, >50K
29577,42,6,221172,11,9,0,3,1,4,1,0.0,0.0,40,39, <=50K
29578,32,4,108116,9,13,2,4,0,4,1,0.0,0.43663911845730025,60,39, >50K
29579,26,4,375499,0,6,4,1,1,2,1,0.0,0.0,20,39, <=50K
29580,27,4,178688,8,11,4,3,2,4,1,0.0,0.0,40,39, <=50K
29581,21,4,276709,15,10,4,12,2,4,0,0.0,0.0,40,39, <=50K
29583,47,4,84790,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
29584,20,7,37482,15,10,4,1,3,4,0,0.0,0.0,40,39, <=50K
29585,46,7,178686,9,13,2,10,0,4,1,0.0,0.0,38,39, >50K
29587,55,4,110748,9,13,2,4,0,4,1,0.0,0.4331955922865014,40,39, >50K
29588,28,4,116613,15,10,4,13,3,4,0,0.0,0.0,24,39, <=50K
29589,21,4,108687,15,10,4,12,3,4,0,0.0,0.0,40,39, <=50K
29590,36,4,365739,11,9,4,7,1,4,1,0.0,0.0,40,39, <=50K
29591,29,4,195284,10,16,0,10,1,4,0,0.0,0.0,60,39, >50K
29593,37,4,140854,9,13,2,4,0,4,1,0.0,0.0,50,39, >50K
29594,81,6,193237,3,2,6,12,2,4,1,0.0,0.0,45,26, <=50K
29595,41,4,46870,15,10,0,4,1,4,0,0.0,0.0,40,39, <=50K
29596,29,4,351324,9,13,4,12,3,4,0,0.0,0.0,40,39, <=50K
29597,30,6,189265,7,12,0,1,1,4,0,0.0,0.0,40,39, <=50K
29598,25,4,236564,11,9,4,1,1,4,1,0.0,0.0,40,39, <=50K
29599,42,1,557644,11,9,4,1,4,4,0,0.0,0.0,40,39, <=50K
29600,30,4,374454,11,9,0,14,3,2,1,0.0,0.0,40,39, <=50K
29602,18,4,122775,11,9,4,8,3,4,1,0.0,0.0,35,39, <=50K
29603,26,4,214413,1,7,4,7,4,4,1,0.06497064970649706,0.0,48,39, <=50K
29604,30,4,329425,15,10,4,11,3,4,1,0.0,0.0,48,39, <=50K
29605,61,4,178312,7,12,2,4,0,4,1,0.0,0.0,42,39, <=50K
29606,21,4,241951,11,9,4,7,1,4,1,0.0,0.0,45,39, <=50K
29607,53,4,130143,11,9,2,7,0,4,1,0.0,0.0,48,39, <=50K
29608,41,5,114580,14,15,2,4,5,4,0,0.0,0.5544077134986226,55,39, >50K
29609,43,5,130126,15,10,2,4,0,4,1,0.15024150241502415,0.0,45,39, >50K
29610,60,4,399387,5,4,5,9,4,2,0,0.0,0.0,15,39, <=50K
29611,47,4,163814,0,6,2,3,0,4,1,0.0,0.0,40,39, <=50K
29612,48,4,69586,15,10,0,1,1,2,1,0.0,0.0,40,39, <=50K
29613,32,4,237903,9,13,4,10,4,4,0,0.0,0.0,40,39, <=50K
29615,31,4,243165,9,13,4,10,4,4,1,0.0,0.0,40,39, <=50K
29616,33,7,173806,12,14,4,10,1,4,1,0.0,0.0,30,39, <=50K
29617,27,6,65308,11,9,2,5,0,4,1,0.0,0.0,50,39, <=50K
29618,44,4,408531,11,9,0,1,4,4,0,0.0,0.0,40,39, >50K
29619,44,4,235786,15,10,2,10,0,4,1,0.07298072980729807,0.0,45,39, >50K
29620,37,4,314963,15,10,2,7,0,4,1,0.0,0.0,40,39, <=50K
29621,34,4,81206,11,9,0,6,1,2,1,0.0,0.0,40,39, <=50K
29622,51,1,293196,15,10,2,10,0,4,1,0.0,0.0,40,39, >50K
29623,51,4,95329,12,14,0,11,4,4,1,0.0,0.0,40,39, <=50K
29624,25,2,45474,9,13,2,10,0,4,1,0.0,0.0,60,39, <=50K
29625,25,4,372728,9,13,4,8,1,2,0,0.0,0.0,24,23, <=50K
29626,29,1,116394,9,13,1,10,0,4,1,0.0,0.0,50,39, >50K
29627,36,6,34180,11,9,4,5,1,4,1,0.0,0.0,70,39, >50K
29628,55,4,327589,11,9,0,7,1,4,0,0.0,0.0,40,39, <=50K
29629,39,4,706180,9,13,0,12,4,4,0,0.0,0.0,40,39, <=50K
29630,31,4,32550,0,6,0,6,1,4,1,0.0,0.0,40,39, <=50K
29631,31,4,173858,14,15,2,13,0,1,1,0.0,0.0,40,19, <=50K
29632,51,5,230095,8,11,4,1,3,4,0,0.0,0.0,40,39, <=50K
29633,30,4,139012,8,11,4,1,2,1,1,0.024630246302463025,0.0,40,40, <=50K
29634,62,4,174711,11,9,4,1,1,4,0,0.0,0.0,32,39, <=50K
29635,37,4,171150,9,13,2,12,0,4,1,1.0,0.0,60,39, >50K
29636,30,5,77689,9,13,2,12,0,4,1,0.07688076880768807,0.0,50,39, >50K
29637,27,4,193898,9,13,0,4,1,4,1,0.0,0.0,52,39, <=50K
29638,32,4,195000,9,13,2,4,0,4,1,0.07298072980729807,0.0,45,39, >50K
29639,23,4,303121,15,10,4,1,3,4,1,0.0,0.0,30,39, <=50K
29640,35,6,188540,6,5,2,3,0,4,1,0.0,0.0,50,39, <=50K
29641,46,4,158656,7,12,4,10,4,4,0,0.0,0.0,36,39, <=50K
29642,45,5,204196,9,13,0,4,4,4,1,0.0,0.0,50,39, >50K
29643,27,4,183802,11,9,2,6,0,4,1,0.0,0.0,40,39, <=50K
29644,46,4,148995,11,9,2,12,0,4,1,0.0,0.0,40,39, >50K
29645,22,4,190903,1,7,2,1,5,4,0,0.0,0.0,20,39, <=50K
29646,37,7,173780,15,10,0,10,4,4,0,0.0,0.0,30,39, <=50K
29647,42,4,251239,15,10,2,4,0,4,1,0.0,0.0,40,33, <=50K
29648,45,4,112761,11,9,0,7,4,4,0,0.0,0.0,40,39, <=50K
29649,33,7,425785,8,11,2,10,0,4,1,0.0,0.0,40,39, <=50K
29650,46,4,197731,8,11,3,7,4,4,1,0.0,0.0,40,39, <=50K
29651,24,4,119156,11,9,4,14,3,4,1,0.0,0.0,50,39, <=50K
29652,56,4,133819,11,9,5,3,1,4,0,0.0,0.0,40,39, <=50K
29653,34,4,185556,15,10,4,10,1,4,0,0.0,0.0,12,39, >50K
29654,50,4,109277,11,9,2,7,0,4,1,0.0,0.0,40,39, >50K
29655,48,5,36020,9,13,2,4,0,4,1,0.0,0.0,50,39, >50K
29656,45,4,45857,1,7,2,8,5,4,0,0.0,0.0,36,39, <=50K
29657,55,4,184882,8,11,2,14,0,4,1,0.051780517805178054,0.0,50,39, >50K
29658,41,7,342834,15,10,0,1,1,4,0,0.0,0.0,40,39, <=50K
29659,66,4,234743,15,10,2,4,0,4,1,0.0,0.0,24,39, <=50K
29660,29,1,106179,15,10,4,10,1,4,0,0.0,0.3232323232323232,40,39, <=50K
29661,37,4,177895,15,10,2,13,5,4,0,0.05013050130501305,0.0,40,39, <=50K
29663,61,4,86067,7,12,2,12,0,4,1,0.15024150241502415,0.0,40,39, >50K
29664,64,4,66634,9,13,0,4,4,4,1,0.27828278282782826,0.0,50,39, >50K
29665,35,4,138441,11,9,2,6,0,4,1,0.0,0.0,35,39, <=50K
29666,22,4,279802,15,10,4,1,3,4,0,0.0,0.0,40,39, <=50K
29667,58,4,407138,5,4,2,7,0,4,1,0.02936029360293603,0.0,50,26, <=50K
29668,58,4,31732,15,10,2,12,0,4,1,0.0,0.0,45,39, >50K
29669,24,4,204172,11,9,4,6,3,4,0,0.0,0.0,48,39, <=50K
29670,34,4,100593,15,10,0,10,4,4,0,0.0,0.0,6,39, <=50K
29671,33,2,162623,12,14,4,10,1,4,0,0.0,0.0,50,39, <=50K
29672,33,6,80933,11,9,2,14,0,4,1,0.0,0.0,60,39, <=50K
29673,17,4,47425,1,7,4,8,3,4,0,0.0,0.0,15,39, <=50K
29674,27,4,107812,9,13,2,12,2,4,1,0.0,0.0,40,39, >50K
29675,20,5,104443,15,10,4,1,3,4,0,0.0,0.0,20,39, <=50K
29676,52,4,117496,9,13,0,10,4,4,0,0.0,0.40289256198347106,40,39, >50K
29677,30,4,209691,5,4,0,14,1,4,1,0.0,0.0,40,39, <=50K
29678,22,4,314525,9,13,4,10,1,4,1,0.0,0.0,40,39, <=50K
29679,20,4,190772,7,12,4,8,1,4,0,0.0,0.0,40,39, <=50K
29681,49,4,187370,12,14,2,4,0,4,1,0.15024150241502415,0.0,50,39, >50K
29683,46,1,219293,11,9,2,1,0,2,1,0.0,0.0,80,39, >50K
29684,17,4,136363,0,6,4,8,3,4,1,0.0,0.0,20,39, <=50K
29685,45,4,233799,3,2,2,7,0,4,1,0.0,0.0,40,26, <=50K
29686,27,4,207611,9,13,4,4,3,4,0,0.0,0.0,40,39, <=50K
29687,45,5,178344,8,11,0,12,4,4,0,0.0,0.0,30,39, <=50K
29688,26,5,187652,11,9,0,4,1,4,1,0.0,0.0,78,39, >50K
29689,23,4,188545,7,12,4,1,3,4,0,0.0,0.45316804407713496,20,39, <=50K
29690,44,2,58124,9,13,0,10,4,4,1,0.0,0.0,45,39, <=50K
29691,36,4,321733,9,13,0,4,1,4,1,0.0,0.39967860422405876,40,39, <=50K
29692,35,4,206253,6,5,4,4,1,4,0,0.0,0.0,40,39, <=50K
29694,56,4,76281,9,13,3,10,4,4,0,0.0,0.0,40,39, <=50K
29695,47,4,606752,12,14,0,13,1,4,1,0.0,0.0,40,39, <=50K
29696,32,4,29933,9,13,2,6,0,4,1,0.0,0.0,50,39, >50K
29697,29,4,114158,9,13,4,4,3,4,0,0.033250332503325035,0.0,10,39, <=50K
29699,35,5,65624,9,13,2,4,0,4,1,0.0,0.0,50,39, >50K
29700,37,4,34146,11,9,2,3,0,4,1,0.0,0.0,68,39, <=50K
29701,36,6,34378,8,11,2,5,0,4,1,0.03908039080390804,0.0,75,39, <=50K
29702,33,4,141490,11,9,2,12,5,4,0,0.0,0.0,45,39, <=50K
29703,34,4,199227,11,9,0,14,1,4,1,0.0,0.0,50,39, <=50K
29704,24,4,224954,15,10,4,6,3,4,1,0.0,0.0,40,39, <=50K
29705,25,4,231357,11,9,4,1,1,4,0,0.0,0.0,40,39, <=50K
29706,31,5,113530,11,9,4,3,1,4,1,0.0,0.0,45,39, <=50K
29707,38,4,22245,8,11,2,3,0,4,1,0.0,0.0,40,39, <=50K
29708,30,4,36383,9,13,2,12,0,4,1,0.0,0.0,40,26, >50K
29709,35,4,320305,11,9,2,3,0,4,1,0.0,0.0,32,39, <=50K
29711,34,4,48935,9,13,2,10,5,4,0,0.0,0.0,40,39, <=50K
29712,46,4,101455,11,9,2,1,5,4,0,0.0,0.0,40,39, <=50K
29713,19,2,243960,15,10,4,12,3,4,0,0.0,0.0,16,39, <=50K
29714,26,4,90915,7,12,4,8,3,2,0,0.0,0.0,15,39, <=50K
29715,28,4,315287,15,10,4,10,1,2,1,0.0,0.0,40,39, <=50K
29716,47,4,106255,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
29717,49,2,215895,12,14,2,1,0,4,1,0.0,0.0,40,22, >50K
29718,33,6,170979,14,15,2,10,0,4,1,0.0,0.4331955922865014,40,39, >50K
29719,44,4,210525,9,13,2,10,0,4,1,0.0,0.0,40,39, >50K
29720,30,4,195488,11,9,4,9,3,4,0,0.0,0.0,40,13, <=50K
29721,18,4,152246,15,10,4,8,3,1,1,0.0,0.0,16,39, <=50K
29722,60,6,187794,11,9,2,14,0,4,1,0.03103031030310303,0.0,60,39, >50K
29723,44,4,110396,12,14,4,4,1,4,1,0.14084140841408413,0.0,56,39, >50K
29725,43,7,254817,15,10,4,8,1,4,0,0.0,0.0,40,39, <=50K
29726,35,4,41777,2,8,4,5,1,4,1,0.0,0.0,20,39, <=50K
29727,58,6,234841,11,9,2,5,0,4,1,0.0,0.0,72,39, <=50K
29728,32,4,79586,9,13,2,10,0,1,1,0.0,0.0,40,19, <=50K
29729,40,4,115331,11,9,2,14,0,4,1,0.0,0.0,35,39, <=50K
29730,32,4,63564,11,9,4,8,3,2,0,0.0,0.0,40,39, <=50K
29731,21,4,132053,15,10,4,1,3,4,0,0.0,0.3950872359963269,35,39, <=50K
29732,44,4,370502,11,9,2,8,0,4,1,0.0,0.0,25,26, <=50K
29733,33,4,59083,9,13,2,1,0,4,1,0.0,0.43663911845730025,45,39, >50K
29734,25,4,69413,15,10,4,12,3,4,0,0.0,0.0,40,39, <=50K
29735,42,4,32981,11,9,0,7,1,4,1,0.0,0.0,40,39, <=50K
29736,27,4,176683,11,9,4,14,3,4,1,0.0,0.0,40,39, <=50K
29739,33,7,150657,9,13,4,10,2,2,0,0.0,0.0,40,39, <=50K
29740,50,6,124793,15,10,2,3,0,4,1,0.0,0.0,55,39, <=50K
29741,50,4,22211,12,14,2,10,0,4,1,0.07688076880768807,0.0,50,39, >50K
29742,46,4,270565,8,11,2,10,0,4,1,0.0,0.0,60,39, <=50K
29743,22,4,38251,7,12,4,8,4,4,0,0.0,0.0,35,39, <=50K
29744,66,7,162945,14,15,2,4,0,2,1,0.20051200512005118,0.0,55,39, >50K
29745,52,4,195638,11,9,4,8,4,4,0,0.0,0.0,45,39, <=50K
29746,57,6,118806,3,2,6,3,2,4,0,0.0,0.3677685950413223,45,4, <=50K
29747,41,6,44006,8,11,0,5,1,4,1,0.0,0.0,40,39, <=50K
29748,42,4,119679,11,9,2,7,0,4,1,0.0,0.3624885215794307,42,39, <=50K
29749,19,4,333953,2,8,4,8,2,4,0,0.0,0.0,30,39, <=50K
29750,45,2,172111,9,13,0,4,4,2,0,0.0,0.0,60,39, <=50K
29751,51,6,32372,2,8,2,8,0,4,1,0.0,0.0,99,39, <=50K
29753,45,6,123681,9,13,2,10,0,4,1,0.0,0.0,30,39, <=50K
29754,48,4,317360,15,10,0,1,1,4,0,0.0,0.0,50,39, <=50K
29755,60,1,119832,15,10,2,1,0,4,1,0.07298072980729807,0.0,40,39, >50K
29756,42,4,135056,11,9,4,12,3,4,0,0.0,0.0,40,39, <=50K
29757,19,7,135162,15,10,4,1,3,4,0,0.0,0.0,10,39, <=50K
29758,39,6,194004,11,9,2,12,0,4,1,0.0,0.0,70,39, <=50K
29759,46,4,177633,11,9,2,7,0,4,1,0.0,0.0,50,39, >50K
29760,58,2,212864,11,9,2,11,0,4,1,0.03908039080390804,0.0,40,39, <=50K
29761,36,4,30509,15,10,0,10,4,4,0,0.0,0.0,45,39, <=50K
29762,21,4,118712,11,9,4,3,4,4,1,0.0,0.0,35,39, <=50K
29763,41,4,199018,14,15,2,4,0,4,1,0.0,0.0,40,39, >50K
29764,17,4,151799,1,7,4,8,3,4,0,0.0,0.0,20,39, <=50K
29765,29,4,181280,11,9,2,7,0,4,1,0.0,0.0,40,39, <=50K
29766,52,4,232024,15,10,0,1,1,4,0,0.0,0.0,60,39, <=50K
29767,33,4,226267,7,12,2,12,0,4,1,0.0,0.0,40,26, <=50K
29768,38,4,240467,12,14,4,4,4,2,0,0.0,0.0,35,39, <=50K
29769,42,4,154374,9,13,2,12,0,4,1,0.0,0.0,40,39, >50K
29770,24,7,231473,7,12,2,1,0,4,1,0.0,0.0,30,39, <=50K
29771,59,4,158813,15,10,2,4,0,4,1,0.0,0.0,60,39, >50K
29772,36,4,346478,9,13,2,12,0,4,1,0.0,0.5544077134986226,45,39, >50K
29773,54,4,215990,15,10,2,13,0,4,1,0.07688076880768807,0.0,40,39, >50K
29774,39,4,177154,9,13,2,12,0,4,1,0.15024150241502415,0.0,50,39, >50K
29775,42,6,238188,11,9,2,14,0,4,1,0.0,0.0,96,39, <=50K
29776,54,6,156800,9,13,2,3,0,4,1,0.0,0.0,50,39, <=50K
29778,50,4,175339,11,9,2,6,0,4,1,0.0,0.0,40,39, >50K
29779,42,4,37937,8,11,2,8,0,4,1,0.0,0.0,45,39, <=50K
29780,48,1,166634,9,13,2,1,5,4,0,0.07688076880768807,0.0,40,39, >50K
29781,31,4,221167,9,13,6,8,1,4,0,0.0,0.0,30,39, <=50K
29782,56,4,179641,11,9,4,10,1,4,0,0.0,0.0,45,39, <=50K
29783,28,2,213195,7,12,2,1,5,4,0,0.0,0.0,40,39, >50K
29784,34,4,157747,11,9,2,1,0,4,1,0.0,0.0,45,39, >50K
29785,28,4,227840,11,9,4,14,1,4,0,0.0,0.0,40,39, <=50K
29787,44,4,186916,15,10,2,14,0,4,1,0.0,0.4331955922865014,60,39, >50K
29788,34,4,37646,7,12,2,3,0,4,1,0.0,0.0,65,39, <=50K
29789,26,4,157028,12,14,4,10,1,4,1,0.0,0.0,55,39, >50K
29790,37,4,188774,9,13,4,4,1,4,1,0.0,0.6483011937557392,40,39, >50K
29792,25,4,182656,8,11,0,1,4,4,0,0.0,0.0,40,39, <=50K
29793,48,6,200471,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
29794,47,4,358465,15,10,0,1,1,4,0,0.0,0.0,40,39, <=50K
29795,17,4,78602,1,7,4,8,2,4,0,0.0,0.0,20,39, <=50K
29796,44,4,213416,4,3,2,7,0,4,1,0.0,0.0,40,26, <=50K
29797,46,2,345911,15,10,0,14,1,4,0,0.0,0.0,40,39, <=50K
29799,42,1,126320,15,10,2,14,0,2,1,0.0,0.0,40,39, <=50K
29800,33,6,235271,9,13,0,12,1,4,1,0.0,0.0,50,39, >50K
29801,61,4,141745,11,9,0,8,1,2,0,0.0,0.0,40,39, <=50K
29802,47,4,359461,9,13,2,3,0,4,1,0.0,0.0,40,39, <=50K
