,age,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,workclass_1,workclass_2,workclass_4,workclass_5,workclass_6,workclass_7,workclass_8,education_0,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,label
8543,62,191188,9,2,3,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8565,19,217769,10,4,1,3,4,0,0.005940059400594006,0.0,10,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
8607,22,246386,9,4,1,4,2,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8636,65,111916,9,2,11,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8643,43,116632,10,2,3,0,4,1,0.0,0.0,45,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, >50K
8673,28,168524,11,2,1,3,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, <=50K
8692,65,149049,9,2,4,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8694,80,29020,15,2,10,0,4,1,0.1060510605106051,0.0,10,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, >50K
8749,23,134997,10,5,1,4,4,0,0.0,0.0,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
8757,22,335453,10,4,1,3,4,0,0.0,0.0,16,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
8764,53,29231,4,2,3,0,4,1,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, <=50K
8769,22,120572,10,4,1,3,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
8782,21,494638,12,4,8,3,4,1,0.0,0.0,15,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, <=50K
8788,18,276864,10,4,12,3,4,0,0.0,0.3677685950413223,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
8795,61,30475,4,2,12,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, >50K
8805,20,216563,7,4,8,2,4,1,0.0,0.0,40,26,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
8822,69,171050,9,6,4,1,4,0,0.0,0.0,9,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8847,27,291547,13,2,10,1,3,0,0.0,0.0,6,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
8853,68,29240,9,6,8,1,4,0,0.0,0.0,12,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8871,29,190350,8,4,8,4,2,0,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
8903,40,190290,13,2,1,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
8908,29,41281,13,3,12,1,4,1,0.0,0.0,50,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
8915,41,216116,9,5,8,4,2,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8920,18,274746,9,4,8,4,4,0,0.0,0.0,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8940,27,188711,10,0,12,1,4,1,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
8949,60,366531,11,6,10,1,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, <=50K
8954,65,325537,11,2,4,0,4,1,0.0,0.0,50,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, >50K
8963,90,77053,9,6,4,1,4,0,0.0,1.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8985,28,196630,11,5,1,4,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, <=50K
8991,29,44921,9,2,1,5,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
8996,23,145964,10,4,3,1,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9015,40,269168,9,2,3,0,3,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9028,57,24127,13,2,12,0,4,1,0.0,0.0,8,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9030,77,185426,9,2,3,0,4,1,0.0,0.0,15,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9040,28,103802,13,4,4,3,4,0,0.0,0.3232323232323232,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9106,71,193863,4,6,8,2,4,0,0.0,0.0,16,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, <=50K
9138,27,61387,13,2,13,0,4,1,0.0,0.0,15,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9140,77,28678,14,2,10,0,4,1,0.09386093860938609,0.0,6,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, >50K
9141,19,180976,6,4,8,4,4,0,0.0,0.0,35,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9147,75,260543,6,6,8,2,1,0,0.0,0.0,1,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9148,21,80680,9,4,1,1,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9155,19,369678,9,4,8,1,3,1,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9170,21,143995,10,4,8,3,2,1,0.0,0.0,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9178,31,317761,13,4,13,1,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9197,47,149700,13,2,1,0,4,1,0.0,0.0,36,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
9211,33,193172,11,2,4,3,4,0,0.07688076880768807,0.0,50,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, >50K
9214,24,283731,13,4,13,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9237,50,162327,13,2,4,0,4,1,0.0,0.43663911845730025,50,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
9245,72,33608,10,2,4,0,4,1,0.09386093860938609,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, >50K
9293,19,233779,10,4,5,3,4,1,0.0,0.0,60,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9324,63,186809,13,2,12,0,4,1,0.0,0.0,30,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
9340,40,84232,9,4,12,1,4,0,0.0,0.0,4,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9342,69,28197,9,2,4,0,4,1,0.0,0.0,60,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, >50K
9351,64,193575,7,4,3,4,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9353,18,85154,8,4,8,3,1,0,0.0,0.0,24,39,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9358,18,97318,9,4,4,3,4,0,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9366,19,158343,10,4,8,3,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9367,17,406920,6,4,8,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9409,22,57827,10,4,13,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9418,54,99185,16,2,10,0,4,1,0.0,0.0,50,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, >50K
9452,19,57329,10,4,12,3,4,0,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9477,19,369527,10,4,1,3,4,0,0.0,0.0,40,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9484,48,266337,9,2,3,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9490,18,264924,10,4,12,3,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9500,27,180553,9,2,1,5,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, >50K
9503,46,328216,13,2,10,0,4,1,0.0,0.43663911845730025,42,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
9531,65,273569,9,6,8,4,4,1,0.0,0.0,40,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9536,52,105428,10,2,10,0,4,1,0.0,0.0,12,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9537,26,149943,9,4,5,2,1,1,0.0,0.0,60,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9549,69,476653,13,2,4,0,4,1,0.0,0.0,20,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9557,38,129150,6,5,7,3,4,1,0.0,0.0,35,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9559,42,46221,16,3,10,1,4,1,0.27828278282782826,0.0,60,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, >50K
9577,35,119006,9,6,8,3,4,0,0.0,0.0,38,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9580,35,35309,13,4,10,1,1,1,0.0,0.0,28,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9582,48,184513,13,2,5,0,4,1,0.0,0.0,80,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
9616,32,647882,9,2,7,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9624,29,394927,11,2,3,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, <=50K
9626,52,115209,15,3,10,4,1,0,0.0,0.0,40,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, <=50K
9650,69,167826,13,2,4,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9703,55,52267,14,2,10,0,4,1,0.0,0.0,18,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, <=50K
9708,19,128453,9,4,1,3,4,0,0.0,0.0,28,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9712,30,157289,7,4,3,4,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9739,36,160120,13,2,4,0,3,1,0.0,0.0,45,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9778,67,243256,5,2,5,0,4,1,0.0,0.0,15,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, <=50K
9785,45,155664,3,2,3,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, >50K
9787,49,174702,10,4,10,1,4,1,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9799,52,84278,10,2,3,0,4,1,0.07688076880768807,0.0,55,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, >50K
9849,18,120691,10,4,12,3,2,1,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9860,20,144685,10,4,1,3,1,0,0.0,0.3677685950413223,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9866,61,119986,14,2,4,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, >50K
9872,63,68954,9,6,1,1,2,0,0.0,0.0,11,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9885,68,76371,9,2,4,0,4,1,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9907,68,117542,9,2,3,0,4,1,0.014090140901409014,0.0,15,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
9926,73,90557,7,2,4,0,4,1,0.0,0.0,8,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9927,18,271935,7,4,1,2,4,0,0.0,0.0,20,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
9938,36,36635,10,4,8,4,4,0,0.0,0.0,25,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
9985,26,142689,13,4,3,1,4,1,0.0,0.0,45,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
9987,67,274451,4,2,5,0,4,1,0.0,0.0,40,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, <=50K
10011,30,496414,16,4,10,1,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, <=50K
10013,70,28471,5,6,7,4,4,0,0.0,0.0,25,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, <=50K
10015,74,272667,12,6,8,1,4,0,0.0,0.0,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, <=50K
10016,23,194031,10,4,1,1,4,0,0.0,0.0,25,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10035,61,135285,9,2,11,0,4,1,0.0,0.5975665748393021,32,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10056,18,79990,7,4,3,3,4,1,0.0,0.0,35,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10062,38,179579,10,2,3,0,4,1,0.0,0.0,50,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, >50K
10064,23,164574,12,4,3,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, <=50K
10094,19,167428,10,4,1,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10098,51,203015,9,2,12,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10102,61,179761,9,2,12,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, >50K
10110,19,400356,10,4,12,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10117,20,173945,7,2,12,2,4,0,0.0,0.0,39,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10126,19,48393,10,4,5,3,4,1,0.0,0.0,84,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10139,77,152900,3,2,11,0,4,1,0.0,0.0,20,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, <=50K
10143,35,164866,6,0,3,1,4,1,0.0,0.0,99,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10161,18,331511,10,4,8,3,4,1,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10182,39,112158,10,2,10,0,4,1,0.0,0.0,26,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10184,42,115323,16,4,10,1,4,1,0.0,0.0,7,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, <=50K
10218,52,135339,10,2,3,0,1,1,0.0,0.0,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, >50K
10222,18,137363,10,4,8,3,4,0,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10232,21,207988,9,2,1,2,4,0,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10253,17,210547,6,4,8,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10288,41,397280,13,2,10,0,4,1,0.0,0.0,72,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10328,70,172652,14,2,10,0,4,1,0.0,0.0,8,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, <=50K
10342,61,160625,13,2,1,0,4,1,0.04386043860438604,0.0,15,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
10343,39,331481,13,0,4,1,2,1,0.0,0.38314967860422405,60,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10353,33,126414,13,2,4,5,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10361,19,220517,10,4,8,3,4,0,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10403,28,150025,7,4,1,1,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10408,39,137522,9,2,3,0,1,1,0.0,0.0,40,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, >50K
10411,67,192916,9,2,4,0,4,1,0.03818038180381804,0.0,11,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10425,60,230165,13,2,10,0,2,1,0.0,0.0,40,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10437,63,447079,9,4,8,1,4,1,0.0,0.0,15,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10440,19,252292,9,4,8,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10460,58,210031,9,0,1,4,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10475,19,105460,10,4,6,3,4,1,0.0,0.0,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10485,18,255282,7,4,8,3,2,1,0.0,0.3677685950413223,48,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10486,20,346341,10,4,1,1,4,0,0.0,0.0,35,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10539,22,289984,10,4,8,1,2,0,0.0,0.0,25,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10546,78,33186,4,2,5,0,4,1,0.0,0.0,60,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, <=50K
10570,21,188535,10,4,12,3,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10574,37,59313,10,5,1,1,2,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10581,24,203076,9,2,3,0,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10634,54,121761,9,2,12,0,1,1,0.0,0.0,50,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10647,42,185129,16,2,10,0,4,1,0.0,0.0,43,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, >50K
10673,71,35303,13,2,7,0,4,1,0.09386093860938609,0.0,30,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, >50K
10674,37,188576,16,2,10,0,1,1,0.0,0.0,40,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, <=50K
10679,18,340117,7,4,8,4,2,0,0.0,0.0,50,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10681,57,334585,6,2,8,5,4,0,0.0,0.0,40,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10683,46,443179,13,0,10,1,4,0,0.0,0.0,8,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10684,64,239529,7,6,8,1,4,0,0.036740367403674035,0.0,35,39,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, <=50K
10700,68,146645,16,2,10,0,4,1,0.20051200512005118,0.0,50,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, >50K
10704,24,247734,13,4,10,3,4,1,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10709,77,143516,14,2,3,0,4,1,0.0,0.0,8,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, >50K
10715,70,97831,9,6,1,4,4,0,0.0,0.0,4,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10718,35,144172,12,2,10,5,4,0,0.0,0.0,16,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, <=50K
10745,76,135039,9,2,3,0,4,1,0.0,0.0,20,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10746,35,317780,10,4,13,4,2,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10762,45,185497,13,2,10,5,1,0,0.0,0.0,70,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10777,53,88725,9,4,1,1,3,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10782,26,227489,9,4,6,2,2,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
10784,28,223745,10,4,1,4,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10805,25,34307,10,4,3,1,4,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, <=50K
10820,39,201105,13,2,4,5,4,0,0.0,0.0,30,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, <=50K
10828,68,53850,4,2,3,0,0,1,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, <=50K
10837,49,202874,9,5,1,4,4,0,0.0,0.0,40,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, <=50K
